date,btc_close,composite_score,target_btc_exposure_pct,red_count,green_count,signal,dca_percentile,dca_multiplier,dca_buy_factor,reserve_balance
2016-10-30,697.27,56.02,35.4,0,0,DERISK,74.8,0.75,0.75,14.75
2016-10-31,698.67,55.65,36.2,0,0,DERISK,74.5,0.75,0.75,15.0
2016-11-01,726.76,59.09,28.7,0,0,DERISK,81.8,0.75,0.75,15.25
2016-11-02,733.51,58.02,31.0,1,0,DERISK,76.9,0.75,0.75,15.5
2016-11-03,684.87,56.23,34.9,0,0,DERISK,74.4,0.75,0.75,15.75
2016-11-04,702.08,55.69,36.1,0,0,DERISK,73.9,0.75,0.75,16.0
2016-11-05,702.11,57.36,32.4,0,0,DERISK,74.6,0.75,0.75,16.25
2016-11-06,709.91,56.18,35.0,0,0,DERISK,74.0,0.75,0.75,16.5
2016-11-07,705.4,57.58,31.9,0,0,DERISK,75.1,0.75,0.75,16.75
2016-11-08,710.9,56.19,35.0,0,0,DERISK,73.9,0.75,0.75,17.0
2016-11-09,721.42,58.49,30.0,0,0,DERISK,80.6,0.75,0.75,17.25
2016-11-10,714.57,56.37,34.6,0,0,DERISK,74.1,0.75,0.75,17.5
2016-11-11,714.97,58.0,31.0,0,0,DERISK,77.0,0.75,0.75,17.75
2016-11-12,704.27,55.51,36.6,0,0,DERISK,71.4,0.75,0.75,18.0
2016-11-13,701.97,57.07,33.0,0,0,DERISK,74.0,0.75,0.75,18.25
2016-11-14,704.56,55.11,37.5,0,0,DERISK,70.3,0.75,0.75,18.5
2016-11-15,711.1,57.38,32.4,0,0,DERISK,74.5,0.75,0.75,18.75
2016-11-16,740.28,57.55,32.0,1,0,DERISK,74.8,0.75,0.75,19.0
2016-11-17,737.53,58.96,29.0,0,0,DERISK,82.4,0.75,0.75,19.25
2016-11-18,746.96,57.9,31.2,1,0,DERISK,76.2,0.75,0.75,19.5
2016-11-19,747.89,59.46,28.0,1,0,DERISK,84.0,0.75,0.75,19.75
2016-11-20,728.51,56.56,34.2,0,0,DERISK,72.7,0.75,0.75,20.0
2016-11-21,736.19,59.37,28.2,0,0,DERISK,83.5,0.75,0.75,20.25
2016-11-22,749.34,58.62,29.7,1,0,DERISK,81.1,0.75,0.75,20.5
2016-11-23,741.07,59.51,27.9,0,0,DERISK,84.5,0.75,0.75,20.75
2016-11-24,735.31,57.6,31.9,0,0,DERISK,73.9,0.75,0.75,21.0
2016-11-25,740.39,59.37,28.1,0,0,DERISK,83.4,0.75,0.75,21.25
2016-11-26,734.14,57.44,32.2,0,0,DERISK,72.9,0.75,0.75,21.5
2016-11-27,729.42,58.6,29.7,0,0,DERISK,80.5,0.75,0.75,21.75
2016-11-28,733.3,56.78,33.7,0,0,DERISK,71.3,0.75,0.75,22.0
2016-11-29,732.56,58.31,30.3,0,0,DERISK,79.4,0.75,0.75,22.25
2016-11-30,742.49,57.33,32.5,0,0,DERISK,71.4,0.75,0.75,22.5
2016-12-01,752.63,59.47,27.9,0,0,DERISK,84.3,0.75,0.75,22.75
2016-12-02,770.94,59.12,28.7,1,0,DERISK,82.2,0.75,0.75,23.0
2016-12-03,764.24,60.11,26.7,1,0,DERISK,85.8,0.75,0.75,23.25
2016-12-04,766.39,58.73,29.5,1,0,DERISK,80.3,0.75,0.75,23.5
2016-12-05,754.34,59.75,27.4,0,0,DERISK,85.0,0.75,0.75,23.75
2016-12-06,758.21,58.47,30.0,0,0,DERISK,78.4,0.75,0.75,24.0
2016-12-07,765.56,60.18,26.5,1,0,DERISK,86.0,0.75,0.75,24.25
2016-12-08,768.49,59.05,28.8,1,0,DERISK,80.8,0.75,0.75,24.5
2016-12-09,770.48,60.42,26.1,1,0,DERISK,86.4,0.75,0.75,24.75
2016-12-10,774.0,59.32,28.3,1,0,DERISK,82.1,0.75,0.75,25.0
2016-12-11,767.91,60.28,26.3,1,0,DERISK,85.9,0.75,0.75,25.25
2016-12-12,778.47,60.06,26.8,1,0,DERISK,84.8,0.75,0.75,25.5
2016-12-13,778.74,61.38,24.3,1,0,DERISK,90.0,0.75,0.75,25.75
2016-12-14,776.5,59.85,27.2,1,0,DERISK,84.3,0.75,0.75,26.0
2016-12-15,775.21,61.1,24.8,1,0,DERISK,88.9,0.75,0.75,26.25
2016-12-16,782.05,60.13,26.6,1,0,DERISK,84.9,0.75,0.75,26.5
2016-12-17,787.17,61.67,23.7,1,0,DERISK,90.7,0.75,0.75,26.75
2016-12-18,789.01,60.5,25.9,1,0,DERISK,85.9,0.75,0.75,27.0
2016-12-19,789.79,61.9,23.3,2,0,DERISK,91.5,0.75,0.75,27.25
2016-12-20,799.1,61.12,24.8,2,0,DERISK,88.5,0.75,0.75,27.5
2016-12-21,829.21,64.05,19.7,2,0,DERISK,95.8,0.75,0.75,27.75
2016-12-22,860.15,64.9,18.4,2,0,DERISK,96.1,0.75,0.75,28.0
2016-12-23,917.17,67.4,14.9,2,0,STRONG_SELL,96.9,0.5,0.5,28.5
2016-12-24,891.07,65.96,16.9,2,0,STRONG_SELL,95.8,0.5,0.5,29.0
2016-12-25,891.07,66.69,15.9,2,0,STRONG_SELL,96.1,0.5,0.5,29.5
2016-12-26,898.38,69.24,12.7,2,0,STRONG_SELL,97.5,0.5,0.5,30.0
2016-12-27,925.78,70.3,11.6,2,0,STRONG_SELL,98.3,0.5,0.5,30.0
2016-12-28,972.17,71.37,10.6,2,0,STRONG_SELL,98.6,0.5,0.5,30.0
2016-12-29,971.08,71.31,10.6,2,0,STRONG_SELL,98.4,0.5,0.5,30.0
2016-12-30,959.04,70.86,11.0,2,0,STRONG_SELL,98.1,0.5,0.5,30.0
2016-12-31,963.38,71.07,10.8,2,0,STRONG_SELL,98.1,0.5,0.5,30.0
2017-01-01,995.44,71.85,10.1,2,0,STRONG_SELL,98.6,0.5,0.5,30.0
2017-01-02,1017.05,72.8,9.3,2,0,STRONG_SELL,99.7,0.5,0.5,30.0
2017-01-03,1033.3,73.26,8.9,2,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-01-04,1135.41,75.43,7.3,2,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-01-05,989.35,71.82,10.1,2,0,STRONG_SELL,97.6,0.5,0.5,30.0
2017-01-06,886.16,68.26,13.9,2,0,STRONG_SELL,94.1,0.5,0.5,30.0
2017-01-07,888.87,67.67,14.6,2,0,STRONG_SELL,93.9,0.5,0.5,30.0
2017-01-08,900.86,69.03,13.0,2,0,STRONG_SELL,94.7,0.5,0.5,30.0
2017-01-09,899.78,61.17,24.7,1,0,STRONG_SELL,84.3,0.5,0.5,30.0
2017-01-10,904.37,63.03,21.4,1,0,STRONG_SELL,90.2,0.5,0.5,30.0
2017-01-11,785.43,54.0,40.1,0,0,STRONG_SELL,59.0,0.5,0.5,30.0
2017-01-12,810.11,58.11,30.8,0,0,STRONG_SELL,68.6,0.5,0.5,30.0
2017-01-13,824.83,56.51,34.3,0,0,STRONG_SELL,62.6,0.5,0.5,30.0
2017-01-14,819.63,58.64,29.7,0,0,DERISK,72.7,0.75,0.75,30.0
2017-01-15,821.17,56.19,35.0,0,0,DERISK,61.8,0.75,0.75,30.0
2017-01-16,827.34,56.35,34.6,0,0,DERISK,62.1,0.75,0.75,30.0
2017-01-17,899.66,57.77,31.5,1,0,DERISK,65.9,0.75,0.75,30.0
2017-01-18,872.03,58.69,29.5,1,0,DERISK,73.0,0.75,0.75,30.0
2017-01-19,895.21,57.43,32.2,1,0,DERISK,64.2,0.75,0.75,30.0
2017-01-20,892.91,59.78,27.3,1,0,DERISK,78.6,0.75,0.75,30.0
2017-01-21,919.84,58.78,29.4,1,0,DERISK,73.5,0.75,0.75,30.0
2017-01-22,918.84,61.16,24.7,1,0,DERISK,84.3,0.75,0.75,30.0
2017-01-23,921.46,60.05,26.8,1,0,DERISK,78.7,0.75,0.75,30.0
2017-01-24,893.75,60.98,25.0,1,0,DERISK,83.4,0.75,0.75,30.0
2017-01-25,894.41,58.4,30.1,1,0,DERISK,70.2,0.75,0.75,30.0
2017-01-26,915.56,62.09,23.0,1,0,DERISK,87.5,0.75,0.75,30.0
2017-01-27,918.01,59.67,27.5,1,0,DERISK,77.2,0.75,0.75,30.0
2017-01-28,918.51,62.19,22.8,1,0,DERISK,87.6,0.75,0.75,30.0
2017-01-29,914.55,59.38,28.1,1,0,DERISK,75.3,0.75,0.75,30.0
2017-01-30,920.73,61.79,23.5,1,0,DERISK,86.1,0.75,0.75,30.0
2017-01-31,965.49,61.63,23.8,1,0,DERISK,85.4,0.75,0.75,30.0
2017-02-01,982.43,64.79,18.6,2,0,DERISK,92.0,0.75,0.75,30.0
2017-02-02,1003.97,63.51,20.6,1,0,DERISK,91.0,0.75,0.75,30.0
2017-02-03,1013.02,65.81,17.1,2,0,DERISK,92.3,0.75,0.75,30.0
2017-02-04,1031.85,64.18,19.5,1,0,DERISK,91.3,0.75,0.75,30.0
2017-02-05,1016.11,65.77,17.1,2,0,STRONG_SELL,92.1,0.5,0.5,30.0
2017-02-06,1024.67,65.51,17.5,1,0,STRONG_SELL,91.8,0.5,0.5,30.0
2017-02-07,1049.56,67.95,14.3,2,0,STRONG_SELL,94.1,0.5,0.5,30.0
2017-02-08,1055.49,66.26,16.4,1,0,STRONG_SELL,92.6,0.5,0.5,30.0
2017-02-09,978.96,65.01,18.2,2,0,STRONG_SELL,91.2,0.5,0.5,30.0
2017-02-10,997.61,63.76,20.2,1,0,STRONG_SELL,89.5,0.5,0.5,30.0
2017-02-11,1008.32,66.32,16.4,2,0,STRONG_SELL,92.7,0.5,0.5,30.0
2017-02-12,996.52,63.58,20.5,1,0,STRONG_SELL,89.0,0.5,0.5,30.0
2017-02-13,995.36,64.14,19.6,2,0,STRONG_SELL,89.8,0.5,0.5,30.0
2017-02-14,1008.34,62.44,22.4,1,0,STRONG_SELL,85.4,0.5,0.5,30.0
2017-02-15,1008.19,64.65,18.8,2,0,STRONG_SELL,90.3,0.5,0.5,30.0
2017-02-16,1031.93,63.59,20.4,1,0,STRONG_SELL,88.6,0.5,0.5,30.0
2017-02-17,1049.41,66.47,16.1,2,0,STRONG_SELL,92.8,0.5,0.5,30.0
2017-02-18,1052.28,64.46,19.1,1,0,STRONG_SELL,89.7,0.5,0.5,30.0
2017-02-19,1048.89,66.3,16.4,2,0,STRONG_SELL,92.3,0.5,0.5,30.0
2017-02-20,1077.56,66.14,16.6,1,0,STRONG_SELL,91.9,0.5,0.5,30.0
2017-02-21,1119.03,68.88,13.1,2,0,STRONG_SELL,94.7,0.5,0.5,30.0
2017-02-22,1120.46,67.19,15.2,1,0,STRONG_SELL,93.1,0.5,0.5,30.0
2017-02-23,1171.91,69.97,12.0,2,0,STRONG_SELL,96.0,0.5,0.5,30.0
2017-02-24,1176.49,68.5,13.6,1,0,STRONG_SELL,94.1,0.5,0.5,30.0
2017-02-25,1149.05,69.26,12.7,2,0,STRONG_SELL,95.3,0.5,0.5,30.0
2017-02-26,1171.58,68.18,14.0,1,0,STRONG_SELL,93.4,0.5,0.5,30.0
2017-02-27,1188.83,71.36,10.6,2,0,STRONG_SELL,97.4,0.5,0.5,30.0
2017-02-28,1189.27,69.99,11.9,1,0,STRONG_SELL,95.8,0.5,0.5,30.0
2017-03-01,1222.66,71.87,10.1,2,0,STRONG_SELL,98.1,0.5,0.5,30.0
2017-03-02,1255.47,71.28,10.6,1,0,STRONG_SELL,96.7,0.5,0.5,30.0
2017-03-03,1283.3,72.83,9.3,2,0,STRONG_SELL,99.3,0.5,0.5,30.0
2017-03-04,1264.32,71.27,10.6,1,0,STRONG_SELL,96.3,0.5,0.5,30.0
2017-03-05,1271.22,72.44,9.6,2,0,STRONG_SELL,98.6,0.5,0.5,30.0
2017-03-06,1277.01,72.6,9.4,2,0,STRONG_SELL,98.6,0.5,0.5,30.0
2017-03-07,1232.69,72.66,9.4,3,0,STRONG_SELL,98.8,0.5,0.5,30.0
2017-03-08,1146.97,68.92,13.1,2,0,STRONG_SELL,92.4,0.5,0.5,30.0
2017-03-09,1191.33,71.61,10.3,3,0,STRONG_SELL,96.6,0.5,0.5,30.0
2017-03-10,1112.39,67.03,15.4,2,0,DERISK,89.4,0.75,0.75,30.0
2017-03-11,1179.22,71.19,10.7,3,0,DERISK,95.2,0.75,0.75,30.0
2017-03-12,1225.11,70.96,10.9,2,0,DERISK,94.7,0.75,0.75,30.0
2017-03-13,1238.19,70.67,11.2,2,0,DERISK,94.3,0.75,0.75,30.0
2017-03-14,1243.14,69.31,12.7,1,0,DERISK,92.7,0.75,0.75,30.0
2017-03-15,1253.43,70.8,11.1,2,0,DERISK,94.3,0.75,0.75,30.0
2017-03-16,1172.88,66.67,15.9,1,0,DERISK,88.0,0.75,0.75,30.0
2017-03-17,1071.71,64.06,19.7,1,0,DERISK,83.7,0.75,0.75,30.0
2017-03-18,971.38,56.36,34.6,0,0,DERISK,53.8,0.75,0.75,30.0
2017-03-19,1022.6,61.72,23.6,1,0,DERISK,77.1,0.75,0.75,30.0
2017-03-20,1047.51,54.84,38.1,0,0,DERISK,50.7,0.75,0.75,30.0
2017-03-21,1121.29,61.2,24.6,1,0,DERISK,75.8,0.75,0.75,30.0
2017-03-22,1044.72,54.56,38.8,0,0,DERISK,50.4,0.75,0.75,30.0
2017-03-23,1035.03,57.16,32.8,0,0,DERISK,55.0,0.75,0.75,30.0
2017-03-24,939.7,48.96,52.6,0,0,DERISK,32.4,0.75,0.75,30.0
2017-03-25,966.3,53.87,40.4,0,0,DERISK,49.7,0.75,0.75,30.0
2017-03-26,969.44,50.42,49.0,0,0,DERISK,41.6,0.75,0.75,30.0
2017-03-27,1045.14,56.84,33.5,0,0,DERISK,55.0,0.75,0.75,30.0
2017-03-28,1044.42,53.77,40.7,0,0,DERISK,49.6,0.75,0.75,30.0
2017-03-29,1041.9,56.52,34.3,0,0,DERISK,54.5,0.75,0.75,30.0
2017-03-30,1037.91,53.31,41.8,0,0,DERISK,49.3,0.75,0.75,30.0
2017-03-31,1079.11,58.03,30.9,0,0,DERISK,60.0,0.75,0.75,30.0
2017-04-01,1086.12,55.67,36.2,0,0,HOLD,52.2,1.0,1.0,30.0
2017-04-02,1097.4,58.58,29.8,0,0,HOLD,63.8,1.0,1.0,30.0
2017-04-03,1147.56,59.41,28.1,1,0,HOLD,68.3,1.0,1.0,30.0
2017-04-04,1141.77,61.04,24.9,0,0,HOLD,74.8,1.0,1.0,30.0
2017-04-05,1129.87,58.45,30.0,0,0,HOLD,62.6,1.0,1.0,30.0
2017-04-06,1188.7,62.72,21.9,1,0,HOLD,81.0,1.0,1.0,30.0
2017-04-07,1190.49,61.09,24.8,1,0,HOLD,74.8,1.0,1.0,30.0
2017-04-08,1180.78,62.14,22.9,1,0,HOLD,79.4,1.0,1.0,30.0
2017-04-09,1204.34,61.56,23.9,1,0,HOLD,77.0,1.0,1.0,30.0
2017-04-10,1206.71,63.09,21.3,1,0,HOLD,82.7,1.0,1.0,30.0
2017-04-11,1220.74,62.3,22.6,1,0,HOLD,79.5,1.0,1.0,30.0
2017-04-12,1212.53,63.18,21.1,1,0,HOLD,82.7,1.0,1.0,30.0
2017-04-13,1176.2,60.12,26.7,1,0,HOLD,70.2,1.0,1.0,30.0
2017-04-14,1177.33,61.51,24.0,1,0,HOLD,76.2,1.0,1.0,30.0
2017-04-15,1176.99,60.0,26.9,1,0,HOLD,69.1,1.0,1.0,30.0
2017-04-16,1176.8,61.35,24.3,1,0,HOLD,75.7,1.0,1.0,30.0
2017-04-17,1194.01,59.76,27.4,0,0,HOLD,68.1,1.0,1.0,30.0
2017-04-18,1206.09,61.58,23.9,1,0,HOLD,76.8,1.0,1.0,30.0
2017-04-19,1215.2,60.53,25.9,1,0,HOLD,71.2,1.0,1.0,30.0
2017-04-20,1238.09,62.67,22.0,1,0,HOLD,80.9,1.0,1.0,30.0
2017-04-21,1249.64,61.87,23.4,1,0,HOLD,78.2,1.0,1.0,30.0
2017-04-22,1240.89,62.61,22.1,1,0,HOLD,80.6,1.0,1.0,30.0
2017-04-23,1249.14,61.67,23.7,1,0,DERISK,76.9,0.75,0.75,30.0
2017-04-24,1248.18,62.76,21.8,1,0,DERISK,81.5,0.75,0.75,30.0
2017-04-25,1264.31,62.27,22.7,1,0,DERISK,79.0,0.75,0.75,30.0
2017-04-26,1286.63,63.94,19.9,1,0,DERISK,84.7,0.75,0.75,30.0
2017-04-27,1332.91,65.04,18.2,1,0,DERISK,86.8,0.75,0.75,30.0
2017-04-28,1329.62,65.34,17.7,1,0,DERISK,86.8,0.75,0.75,30.0
2017-04-29,1336.28,65.0,18.2,1,0,DERISK,86.2,0.75,0.75,30.0
2017-04-30,1351.91,65.91,16.9,1,0,DERISK,87.5,0.75,0.75,30.0
2017-05-01,1415.81,68.53,13.5,1,0,DERISK,91.4,0.75,0.75,30.0
2017-05-02,1445.93,68.91,13.1,1,0,DERISK,91.8,0.75,0.75,30.0
2017-05-03,1485.55,69.59,12.4,1,0,DERISK,93.3,0.75,0.75,30.0
2017-05-04,1516.76,69.83,12.1,1,0,DERISK,93.3,0.75,0.75,30.0
2017-05-05,1507.77,69.78,12.2,1,0,DERISK,93.1,0.75,0.75,30.0
2017-05-06,1545.29,70.06,11.9,1,0,DERISK,94.1,0.75,0.75,30.0
2017-05-07,1554.45,70.39,11.5,1,0,DERISK,94.3,0.75,0.75,30.0
2017-05-08,1664.47,73.9,8.4,3,0,DERISK,99.8,0.75,0.75,30.0
2017-05-09,1697.5,75.14,7.5,3,0,DERISK,99.8,0.75,0.75,30.0
2017-05-10,1752.31,74.98,7.6,3,0,DERISK,99.6,0.75,0.75,30.0
2017-05-11,1819.29,76.89,6.4,3,0,DERISK,100.0,0.75,0.75,30.0
2017-05-12,1686.39,73.8,8.5,3,0,DERISK,99.0,0.75,0.75,30.0
2017-05-13,1763.74,75.73,7.1,3,0,DERISK,99.8,0.75,0.75,30.0
2017-05-14,1772.55,74.92,7.6,3,0,DERISK,99.0,0.75,0.75,30.0
2017-05-15,1708.92,74.96,7.6,3,0,STRONG_SELL,99.0,0.5,0.5,30.0
2017-05-16,1729.34,74.39,8.0,3,0,STRONG_SELL,98.6,0.5,0.5,30.0
2017-05-17,1801.3,76.35,6.7,3,0,STRONG_SELL,99.8,0.5,0.5,30.0
2017-05-18,1880.99,76.27,6.7,3,0,STRONG_SELL,99.6,0.5,0.5,30.0
2017-05-19,1962.0,78.62,5.4,3,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-05-20,2040.18,78.19,5.6,4,0,STRONG_SELL,99.8,0.5,0.5,30.0
2017-05-21,2044.19,79.64,4.9,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-05-22,2124.41,81.06,4.3,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-05-23,2272.58,84.85,3.0,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-05-24,2445.28,84.75,3.0,4,0,STRONG_SELL,99.8,0.5,0.5,30.0
2017-05-25,2307.22,85.11,2.9,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-05-26,2244.89,82.37,3.8,4,0,STRONG_SELL,99.4,0.5,0.5,30.0
2017-05-27,2052.43,81.49,4.1,3,0,STRONG_SELL,99.2,0.5,0.5,30.0
2017-05-28,2189.02,81.66,4.0,4,0,STRONG_SELL,99.2,0.5,0.5,30.0
2017-05-29,2278.21,84.33,3.1,4,0,STRONG_SELL,99.4,0.5,0.5,30.0
2017-05-30,2192.55,81.66,4.0,4,0,STRONG_SELL,99.0,0.5,0.5,30.0
2017-05-31,2303.34,84.49,3.1,4,0,STRONG_SELL,99.4,0.5,0.5,30.0
2017-06-01,2412.65,84.11,3.2,4,0,STRONG_SELL,99.0,0.5,0.5,30.0
2017-06-02,2492.6,86.78,2.5,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-06-03,2545.43,85.61,2.8,4,0,STRONG_SELL,99.8,0.5,0.5,30.0
2017-06-04,2524.06,87.0,2.4,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-06-05,2704.96,86.76,2.5,4,0,STRONG_SELL,99.6,0.5,0.5,30.0
2017-06-06,2870.5,89.62,1.9,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-06-07,2691.51,86.71,2.5,4,0,STRONG_SELL,99.2,0.5,0.5,30.0
2017-06-08,2798.78,89.09,2.0,4,0,STRONG_SELL,99.8,0.5,0.5,30.0
2017-06-09,2811.43,87.5,2.3,4,0,STRONG_SELL,99.6,0.5,0.5,30.0
2017-06-10,2900.25,89.74,1.8,4,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-06-11,2973.45,88.5,2.1,4,0,STRONG_SELL,99.4,0.5,0.5,30.0
2017-06-12,2656.77,87.74,2.2,4,0,STRONG_SELL,99.2,0.5,0.5,30.0
2017-06-13,2712.99,86.76,2.5,4,0,STRONG_SELL,98.5,0.5,0.5,30.0
2017-06-14,2467.27,85.25,2.9,4,0,STRONG_SELL,97.7,0.5,0.5,30.0
2017-06-15,2442.46,83.91,3.3,3,0,STRONG_SELL,96.4,0.5,0.5,30.0
2017-06-16,2508.58,85.53,2.8,4,0,STRONG_SELL,97.8,0.5,0.5,30.0
2017-06-17,2655.1,85.93,2.7,4,0,STRONG_SELL,97.9,0.5,0.5,30.0
2017-06-18,2539.56,85.67,2.7,4,0,STRONG_SELL,97.8,0.5,0.5,30.0
2017-06-19,2616.82,85.4,2.8,4,0,STRONG_SELL,97.2,0.5,0.5,30.0
2017-06-20,2754.38,87.91,2.2,4,0,STRONG_SELL,99.3,0.5,0.5,30.0
2017-06-21,2677.62,85.82,2.7,4,0,STRONG_SELL,97.6,0.5,0.5,30.0
2017-06-22,2722.84,87.29,2.3,4,0,STRONG_SELL,98.7,0.5,0.5,30.0
2017-06-23,2710.37,86.09,2.6,4,0,STRONG_SELL,97.6,0.5,0.5,30.0
2017-06-24,2590.05,85.55,2.8,3,0,STRONG_SELL,96.7,0.5,0.5,30.0
2017-06-25,2541.62,84.23,3.2,3,0,STRONG_SELL,95.0,0.5,0.5,30.0
2017-06-26,2446.05,79.99,4.7,3,0,STRONG_SELL,93.6,0.5,0.5,30.0
2017-06-27,2583.75,81.29,4.2,4,0,STRONG_SELL,93.8,0.5,0.5,30.0
2017-06-28,2577.74,81.32,4.2,3,0,STRONG_SELL,93.8,0.5,0.5,30.0
2017-06-29,2558.37,80.86,4.4,3,0,STRONG_SELL,93.2,0.5,0.5,30.0
2017-06-30,2480.61,79.98,4.8,3,0,STRONG_SELL,92.9,0.5,0.5,30.0
2017-07-01,2424.61,79.27,5.1,4,0,STRONG_SELL,92.5,0.5,0.5,30.0
2017-07-02,2536.46,80.44,4.5,3,0,STRONG_SELL,93.1,0.5,0.5,30.0
2017-07-03,2572.47,81.36,4.2,4,0,STRONG_SELL,93.8,0.5,0.5,30.0
2017-07-04,2617.32,81.97,3.9,3,0,STRONG_SELL,94.4,0.5,0.5,30.0
2017-07-05,2627.86,81.73,4.0,4,0,STRONG_SELL,94.2,0.5,0.5,30.0
2017-07-06,2614.24,81.73,4.0,3,0,STRONG_SELL,94.2,0.5,0.5,30.0
2017-07-07,2513.88,80.33,4.6,3,0,STRONG_SELL,92.3,0.5,0.5,30.0
2017-07-08,2564.86,80.97,4.3,3,0,STRONG_SELL,92.6,0.5,0.5,30.0
2017-07-09,2511.43,80.15,4.7,3,0,STRONG_SELL,91.9,0.5,0.5,30.0
2017-07-10,2344.02,74.33,8.1,2,0,DERISK,88.9,0.75,0.75,30.0
2017-07-11,2324.29,74.56,7.9,2,0,DERISK,89.1,0.75,0.75,30.0
2017-07-12,2403.09,75.07,7.5,2,0,DERISK,89.6,0.75,0.75,30.0
2017-07-13,2362.44,75.16,7.5,2,0,DERISK,89.8,0.75,0.75,30.0
2017-07-14,2234.17,71.52,10.4,2,0,DERISK,85.2,0.75,0.75,30.0
2017-07-15,1975.08,67.03,15.4,0,0,DERISK,77.6,0.75,0.75,30.0
2017-07-16,1914.09,63.45,20.7,0,0,DERISK,71.6,0.75,0.75,30.0
2017-07-17,2233.39,70.79,11.1,3,0,DERISK,83.4,0.75,0.75,30.0
2017-07-18,2320.23,71.38,10.6,2,0,DERISK,85.2,0.75,0.75,30.0
2017-07-19,2282.58,71.68,10.3,3,0,DERISK,85.5,0.75,0.75,30.0
2017-07-20,2866.02,78.49,5.5,2,0,DERISK,91.0,0.75,0.75,30.0
2017-07-21,2675.08,76.77,6.4,3,0,DERISK,90.5,0.75,0.75,30.0
2017-07-22,2836.53,78.03,5.7,2,0,DERISK,90.7,0.75,0.75,30.0
2017-07-23,2756.61,77.42,6.1,3,0,DERISK,90.5,0.75,0.75,30.0
2017-07-24,2763.42,79.69,4.9,2,0,DERISK,91.6,0.75,0.75,30.0
2017-07-25,2582.58,77.9,5.8,3,0,DERISK,90.4,0.75,0.75,30.0
2017-07-26,2559.21,77.25,6.2,2,0,DERISK,90.1,0.75,0.75,30.0
2017-07-27,2691.88,78.82,5.3,3,0,DERISK,91.1,0.75,0.75,30.0
2017-07-28,2806.75,79.83,4.8,2,0,DERISK,91.7,0.75,0.75,30.0
2017-07-29,2733.5,79.09,5.2,3,0,DERISK,91.0,0.75,0.75,30.0
2017-07-30,2766.49,79.22,5.1,2,0,DERISK,91.0,0.75,0.75,30.0
2017-07-31,2883.27,80.75,4.4,3,0,DERISK,92.6,0.75,0.75,30.0
2017-08-01,2746.99,79.31,5.1,2,0,STRONG_SELL,91.0,0.5,0.5,30.0
2017-08-02,2720.53,78.97,5.2,2,0,STRONG_SELL,90.4,0.5,0.5,30.0
2017-08-03,2809.99,79.83,4.8,2,0,STRONG_SELL,91.6,0.5,0.5,30.0
2017-08-04,2878.49,80.28,4.6,2,0,STRONG_SELL,92.1,0.5,0.5,30.0
2017-08-05,3262.8,84.2,3.2,2,0,STRONG_SELL,95.2,0.5,0.5,30.0
2017-08-06,3232.03,83.09,3.5,2,0,STRONG_SELL,94.7,0.5,0.5,30.0
2017-08-07,3401.91,87.63,2.3,4,0,STRONG_SELL,99.0,0.5,0.5,30.0
2017-08-08,3429.38,86.49,2.5,4,0,STRONG_SELL,97.6,0.5,0.5,30.0
2017-08-09,3348.79,87.07,2.4,3,0,STRONG_SELL,98.5,0.5,0.5,30.0
2017-08-10,3425.67,86.38,2.6,5,0,STRONG_SELL,97.3,0.5,0.5,30.0
2017-08-11,3654.37,88.89,2.0,5,0,STRONG_SELL,99.5,0.5,0.5,30.0
2017-08-12,3871.62,88.4,2.1,5,0,STRONG_SELL,99.2,0.5,0.5,30.0
2017-08-13,4062.6,90.95,1.6,5,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-08-14,4327.94,92.4,1.4,5,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-08-15,4161.66,93.79,1.2,5,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-08-16,4387.4,92.54,1.4,5,0,STRONG_SELL,99.8,0.5,0.5,30.0
2017-08-17,4278.92,94.3,1.2,5,0,STRONG_SELL,100.0,0.5,0.5,30.0
2017-08-18,4105.37,91.24,1.6,5,0,STRONG_SELL,99.3,0.5,0.5,30.0
2017-08-19,4150.45,93.61,1.3,5,0,STRONG_SELL,99.7,0.5,0.5,30.0
2017-08-20,4066.6,90.99,1.6,5,0,STRONG_SELL,99.0,0.5,0.5,30.0
2017-08-21,4005.1,89.29,1.9,5,0,STRONG_SELL,98.3,0.5,0.5,30.0
2017-08-22,4089.7,87.66,2.3,5,0,STRONG_SELL,97.2,0.5,0.5,30.0
2017-08-23,4141.09,89.83,1.8,5,0,STRONG_SELL,98.7,0.5,0.5,30.0
2017-08-24,4318.35,88.49,2.1,5,0,STRONG_SELL,97.5,0.5,0.5,30.0
